,player,position,position_id,date,team,opp,score,fpts,min,goals
16,Lewis Dunk,D,2,Oct 30,BHA,@LIV,T 2-2,8.75,90,0
17,Lewis Dunk,D,2,Oct 23,BHA,MCI,L 1-4,10.35,90,0
18,Lewis Dunk,D,2,Oct 16,BHA,@NOR,T 0-0,21.65,90,0
19,Lewis Dunk,D,2,Oct 2,BHA,ARS,T 0-0,17.2,90,0
20,Lewis Dunk,D,2,Sep 27,BHA,@CRY,T 1-1,10.2,90,0
21,Lewis Dunk,D,2,Sep 19,BHA,LEI,W 2-1,6.8,90,0
22,Lewis Dunk,D,2,Sep 11,BHA,@BRF,W 1-0,14.15,90,0
23,Lewis Dunk,D,2,Aug 28,BHA,EVE,L 0-2,7.05,90,0
24,Lewis Dunk,D,2,Aug 21,BHA,WAT,W 2-0,13.05,90,0
25,Lewis Dunk,D,2,Aug 14,BHA,@BUR,W 2-1,7.65,90,0
0,Tariq Lamptey,"D,M",3,Apr 30,BHA,@WOL,W 3-0,2.0,2,0
1,Tariq Lamptey,"D,M",3,Apr 20,BHA,@MCI,L 0-3,5.95,60,0
2,Tariq Lamptey,"D,M",3,Apr 16,BHA,@TOT,W 1-0,15.85,81,0
3,Tariq Lamptey,"D,M",3,Apr 9,BHA,@ARS,W 2-1,2.0,12,0
4,Tariq Lamptey,"D,M",3,Apr 2,BHA,NOR,T 0-0,11.25,90,0
5,Tariq Lamptey,"D,M",3,Mar 16,BHA,TOT,L 0-2,1.35,11,0
6,Tariq Lamptey,"D,M",3,Mar 12,BHA,LIV,L 0-2,6.95,90,0
7,Tariq Lamptey,"D,M",3,Mar 5,BHA,@NEW,L 1-2,6.75,58,0
8,Tariq Lamptey,"D,M",3,Feb 26,BHA,AVL,L 0-2,8.25,90,0
9,Tariq Lamptey,"D,M",3,Feb 19,BHA,BUR,L 0-3,8.6,90,0
10,Tariq Lamptey,"D,M",3,Feb 15,BHA,@MUN,L 0-2,6.5,29,0
11,Tariq Lamptey,"D,M",3,Feb 12,BHA,@WAT,W 2-0,24.35,90,0
12,Tariq Lamptey,"D,M",3,Jan 23,BHA,@LEI,T 1-1,5.75,27,0
13,Tariq Lamptey,"D,M",3,Jan 18,BHA,CHE,T 1-1,12.25,75,0
14,Tariq Lamptey,"D,M",3,Jan 14,BHA,CRY,T 1-1,3.75,33,0
15,Tariq Lamptey,"D,M",3,Jan 2,BHA,@EVE,W 3-2,7.0,28,0
16,Tariq Lamptey,"D,M",3,Dec 29,BHA,@CHE,T 1-1,5.85,65,0
17,Tariq Lamptey,"D,M",3,Dec 26,BHA,BRF,W 2-0,14.45,90,0
18,Tariq Lamptey,"D,M",3,Dec 15,BHA,WOL,L 0-1,8.0,90,0
19,Tariq Lamptey,"D,M",3,Dec 4,BHA,@SOU,T 1-1,6.5,62,0
20,Tariq Lamptey,"D,M",3,Dec 1,BHA,@WHU,T 1-1,11.85,19,0
21,Tariq Lamptey,"D,M",3,Nov 27,BHA,LEE,T 0-0,23.0,75,0
22,Tariq Lamptey,"D,M",3,Nov 20,BHA,@AVL,L 0-2,15.25,78,0
23,Tariq Lamptey,"D,M",3,Nov 6,BHA,NEW,T 1-1,7.2,74,0
24,Tariq Lamptey,"D,M",3,Oct 30,BHA,@LIV,T 2-2,1.25,23,0
25,Tariq Lamptey,"D,M",3,Oct 23,BHA,MCI,L 1-4,7.75,32,0
26,Tariq Lamptey,"D,M",3,Oct 16,BHA,@NOR,T 0-0,2.0,30,0
0,Marc Cucurella,"D,M",3,Apr 30,BHA,@WOL,W 3-0,18.5,90,0
1,Marc Cucurella,"D,M",3,Apr 24,BHA,SOU,T 2-2,8.2,90,0
2,Marc Cucurella,"D,M",3,Apr 20,BHA,@MCI,L 0-3,8.6,90,0
3,Marc Cucurella,"D,M",3,Apr 16,BHA,@TOT,W 1-0,16.2,90,0
4,Marc Cucurella,"D,M",3,Apr 9,BHA,@ARS,W 2-1,13.95,90,0
5,Marc Cucurella,"D,M",3,Apr 2,BHA,NOR,T 0-0,22.0,90,0
6,Marc Cucurella,"D,M",3,Mar 16,BHA,TOT,L 0-2,8.8,90,0
7,Marc Cucurella,"D,M",3,Mar 12,BHA,LIV,L 0-2,7.45,90,0
8,Marc Cucurella,"D,M",3,Mar 5,BHA,@NEW,L 1-2,11.75,90,0
9,Marc Cucurella,"D,M",3,Feb 26,BHA,AVL,L 0-2,6.0,90,0
10,Marc Cucurella,"D,M",3,Feb 19,BHA,BUR,L 0-3,10.1,90,0
11,Marc Cucurella,"D,M",3,Feb 15,BHA,@MUN,L 0-2,7.3,90,0
12,Marc Cucurella,"D,M",3,Feb 12,BHA,@WAT,W 2-0,17.85,90,0
13,Marc Cucurella,"D,M",3,Jan 23,BHA,@LEI,T 1-1,10.0,90,0
14,Marc Cucurella,"D,M",3,Jan 18,BHA,CHE,T 1-1,15.35,90,0
15,Marc Cucurella,"D,M",3,Jan 14,BHA,CRY,T 1-1,10.45,90,0
16,Marc Cucurella,"D,M",3,Jan 2,BHA,@EVE,W 3-2,9.45,90,0
17,Marc Cucurella,"D,M",3,Dec 29,BHA,@CHE,T 1-1,19.95,90,0
18,Marc Cucurella,"D,M",3,Dec 26,BHA,BRF,W 2-0,19.15,90,0
19,Marc Cucurella,"D,M",3,Dec 15,BHA,WOL,L 0-1,8.1,90,0
20,Marc Cucurella,"D,M",3,Dec 4,BHA,@SOU,T 1-1,8.85,90,0
21,Marc Cucurella,"D,M",3,Dec 1,BHA,@WHU,T 1-1,9.85,90,0
22,Marc Cucurella,"D,M",3,Nov 27,BHA,LEE,T 0-0,23.65,90,0
23,Marc Cucurella,"D,M",3,Nov 20,BHA,@AVL,L 0-2,8.85,63,0
24,Marc Cucurella,"D,M",3,Nov 6,BHA,NEW,T 1-1,9.25,90,0
25,Marc Cucurella,"D,M",3,Oct 30,BHA,@LIV,T 2-2,9.6,90,0
26,Marc Cucurella,"D,M",3,Oct 23,BHA,MCI,L 1-4,7.0,90,0
27,Marc Cucurella,"D,M",3,Oct 16,BHA,@NOR,T 0-0,14.25,65,0
28,Marc Cucurella,"D,M",3,Oct 2,BHA,ARS,T 0-0,21.1,90,0
29,Marc Cucurella,"D,M",3,Sep 27,BHA,@CRY,T 1-1,7.7,90,0
30,Marc Cucurella,"D,M",3,Sep 19,BHA,LEI,W 2-1,12.25,90,0
31,Marc Cucurella,"D,M",3,Sep 11,BHA,@BRF,W 1-0,14.0,81,0
0,Solly March,M,4,Apr 30,BHA,@WOL,W 3-0,7.0,86,0
1,Solly March,M,4,Apr 24,BHA,SOU,T 2-2,3.75,28,0
2,Solly March,M,4,Apr 20,BHA,@MCI,L 0-3,7.35,90,0
3,Solly March,M,4,Apr 16,BHA,@TOT,W 1-0,1.25,7,0
4,Solly March,M,4,Apr 2,BHA,NOR,T 0-0,15.0,82,0
5,Solly March,M,4,Mar 16,BHA,TOT,L 0-2,7.7,90,0
6,Solly March,M,4,Mar 12,BHA,LIV,L 0-2,8.35,90,0
7,Solly March,M,4,Mar 5,BHA,@NEW,L 1-2,3.25,30,0
8,Solly March,M,4,Feb 26,BHA,AVL,L 0-2,10.35,90,0
9,Solly March,M,4,Feb 19,BHA,BUR,L 0-3,4.5,34,0
10,Solly March,M,4,Jan 23,BHA,@LEI,T 1-1,3.0,12,0
11,Solly March,M,4,Jan 18,BHA,CHE,T 1-1,4.75,13,0
12,Solly March,M,4,Jan 14,BHA,CRY,T 1-1,4.0,16,0
13,Solly March,M,4,Dec 29,BHA,@CHE,T 1-1,9.45,90,0
14,Solly March,M,4,Dec 15,BHA,WOL,L 0-1,13.1,90,0
15,Solly March,M,4,Dec 4,BHA,@SOU,T 1-1,4.25,26,0
16,Solly March,M,4,Dec 1,BHA,@WHU,T 1-1,8.95,76,0
17,Solly March,M,4,Nov 27,BHA,LEE,T 0-0,4.0,13,0
18,Solly March,M,4,Nov 20,BHA,@AVL,L 0-2,4.75,25,0
19,Solly March,M,4,Nov 6,BHA,NEW,T 1-1,5.2,64,0
20,Solly March,M,4,Oct 30,BHA,@LIV,T 2-2,18.5,90,0
21,Solly March,M,4,Oct 23,BHA,MCI,L 1-4,8.8,90,0
22,Solly March,M,4,Oct 16,BHA,@NOR,T 0-0,6.5,23,0
23,Solly March,M,4,Oct 2,BHA,ARS,T 0-0,3.5,5,0
24,Solly March,M,4,Sep 19,BHA,LEI,W 2-1,8.85,61,0
25,Solly March,M,4,Sep 11,BHA,@BRF,W 1-0,1.7,7,0
26,Solly March,M,4,Aug 21,BHA,WAT,W 2-0,7.0,90,0
27,Solly March,M,4,Aug 14,BHA,@BUR,W 2-1,9.25,90,0
0,Pascal Gross,M,4,Apr 30,BHA,@WOL,W 3-0,1.75,1,0
1,Pascal Gross,M,4,Apr 24,BHA,SOU,T 2-2,3.7,28,0
2,Pascal Gross,M,4,Apr 20,BHA,@MCI,L 0-3,5.5,90,0
3,Pascal Gross,M,4,Apr 16,BHA,@TOT,W 1-0,13.75,90,0
4,Pascal Gross,M,4,Apr 9,BHA,@ARS,W 2-1,3.7,90,0
5,Pascal Gross,M,4,Apr 2,BHA,NOR,T 0-0,15.1,90,0
6,Pascal Gross,M,4,Mar 16,BHA,TOT,L 0-2,8.0,77,0
7,Pascal Gross,M,4,Mar 12,BHA,LIV,L 0-2,2.75,36,0
8,Pascal Gross,M,4,Mar 5,BHA,@NEW,L 1-2,18.75,90,0
9,Pascal Gross,M,4,Feb 15,BHA,@MUN,L 0-2,10.35,59,0
10,Pascal Gross,M,4,Feb 12,BHA,@WAT,W 2-0,7.5,63,0
11,Pascal Gross,M,4,Jan 23,BHA,@LEI,T 1-1,6.25,61,0
12,Pascal Gross,M,4,Jan 18,BHA,CHE,T 1-1,7.5,61,0
13,Pascal Gross,M,4,Jan 14,BHA,CRY,T 1-1,8.85,72,0
14,Pascal Gross,M,4,Dec 26,BHA,BRF,W 2-0,1.25,4,0
15,Pascal Gross,M,4,Dec 4,BHA,@SOU,T 1-1,4.45,54,0
16,Pascal Gross,M,4,Nov 27,BHA,LEE,T 0-0,14.25,90,0
17,Pascal Gross,M,4,Nov 20,BHA,@AVL,L 0-2,7.5,87,0
18,Pascal Gross,M,4,Oct 30,BHA,@LIV,T 2-2,2.6,12,0
19,Pascal Gross,M,4,Oct 23,BHA,MCI,L 1-4,6.25,71,0
20,Pascal Gross,M,4,Oct 16,BHA,@NOR,T 0-0,13.95,90,0
21,Pascal Gross,M,4,Oct 2,BHA,ARS,T 0-0,8.1,83,0
22,Pascal Gross,M,4,Sep 27,BHA,@CRY,T 1-1,12.0,90,0
23,Pascal Gross,M,4,Aug 28,BHA,EVE,L 0-2,15.85,90,0
24,Pascal Gross,M,4,Aug 21,BHA,WAT,W 2-0,17.6,90,0
25,Pascal Gross,M,4,Aug 14,BHA,@BUR,W 2-1,14.9,90,0
0,Yves Bissouma,M,4,Apr 30,BHA,@WOL,W 3-0,21.35,90,1
1,Yves Bissouma,M,4,Apr 16,BHA,@TOT,W 1-0,13.85,90,0
2,Yves Bissouma,M,4,Apr 9,BHA,@ARS,W 2-1,9.55,73,0
3,Yves Bissouma,M,4,Mar 16,BHA,TOT,L 0-2,5.6,61,0
4,Yves Bissouma,M,4,Mar 12,BHA,LIV,L 0-2,4.8,65,0
5,Yves Bissouma,M,4,Feb 26,BHA,AVL,L 0-2,5.2,90,0
6,Yves Bissouma,M,4,Feb 19,BHA,BUR,L 0-3,6.25,90,0
7,Yves Bissouma,M,4,Feb 15,BHA,@MUN,L 0-2,17.45,90,0
8,Yves Bissouma,M,4,Feb 12,BHA,@WAT,W 2-0,4.0,25,0
9,Yves Bissouma,M,4,Jan 2,BHA,@EVE,W 3-2,16.65,90,0
10,Yves Bissouma,M,4,Dec 29,BHA,@CHE,T 1-1,16.05,90,0
11,Yves Bissouma,M,4,Dec 15,BHA,WOL,L 0-1,7.45,83,0
12,Yves Bissouma,M,4,Dec 4,BHA,@SOU,T 1-1,7.4,90,0
13,Yves Bissouma,M,4,Dec 1,BHA,@WHU,T 1-1,9.65,90,0
14,Yves Bissouma,M,4,Nov 27,BHA,LEE,T 0-0,9.5,90,0
15,Yves Bissouma,M,4,Nov 20,BHA,@AVL,L 0-2,15.35,90,0
16,Yves Bissouma,M,4,Nov 6,BHA,NEW,T 1-1,7.95,90,0
17,Yves Bissouma,M,4,Oct 30,BHA,@LIV,T 2-2,10.85,59,0
18,Yves Bissouma,M,4,Sep 19,BHA,LEI,W 2-1,10.9,78,0
19,Yves Bissouma,M,4,Sep 11,BHA,@BRF,W 1-0,11.0,90,0
20,Yves Bissouma,M,4,Aug 28,BHA,EVE,L 0-2,12.0,90,0
21,Yves Bissouma,M,4,Aug 21,BHA,WAT,W 2-0,25.25,90,0
22,Yves Bissouma,M,4,Aug 14,BHA,@BUR,W 2-1,5.35,90,0
0,Enock Mwepu,M,4,Apr 30,BHA,@WOL,W 3-0,10.5,62,0
1,Enock Mwepu,M,4,Apr 24,BHA,SOU,T 2-2,6.25,60,0
2,Enock Mwepu,M,4,Apr 20,BHA,@MCI,L 0-3,7.1,90,0
3,Enock Mwepu,M,4,Apr 16,BHA,@TOT,W 1-0,0.75,45,0
4,Enock Mwepu,M,4,Apr 9,BHA,@ARS,W 2-1,35.3,76,1
5,Enock Mwepu,M,4,Apr 2,BHA,NOR,T 0-0,0.75,10,0
6,Enock Mwepu,M,4,Jan 2,BHA,@EVE,W 3-2,20.85,90,0
7,Enock Mwepu,M,4,Dec 29,BHA,@CHE,T 1-1,4.5,23,0
8,Enock Mwepu,M,4,Dec 26,BHA,BRF,W 2-0,18.45,90,0
9,Enock Mwepu,M,4,Dec 15,BHA,WOL,L 0-1,7.25,83,0
10,Enock Mwepu,M,4,Dec 4,BHA,@SOU,T 1-1,9.1,90,0
11,Enock Mwepu,M,4,Nov 6,BHA,NEW,T 1-1,4.5,45,0
12,Enock Mwepu,M,4,Oct 30,BHA,@LIV,T 2-2,20.25,90,1
13,Enock Mwepu,M,4,Oct 23,BHA,MCI,L 1-4,5.75,31,0
14,Enock Mwepu,M,4,Sep 19,BHA,LEI,W 2-1,4.85,27,0
15,Enock Mwepu,M,4,Aug 21,BHA,WAT,W 2-0,-0.55,17,0
16,Enock Mwepu,M,4,Aug 14,BHA,@BUR,W 2-1,3.25,44,0
0,Steven Alzate,M,4,Mar 12,BHA,LIV,L 0-2,3.85,45,0
1,Steven Alzate,M,4,Mar 5,BHA,@NEW,L 1-2,13.25,78,0
2,Steven Alzate,M,4,Feb 15,BHA,@MUN,L 0-2,4.95,29,0
3,Steven Alzate,M,4,Jan 23,BHA,@LEI,T 1-1,8.2,61,0
4,Steven Alzate,M,4,Jan 18,BHA,CHE,T 1-1,8.7,90,0
5,Steven Alzate,M,4,Dec 29,BHA,@CHE,T 1-1,1.5,1,0
6,Steven Alzate,M,4,Dec 26,BHA,BRF,W 2-0,3.75,4,0
7,Steven Alzate,M,4,Sep 27,BHA,@CRY,T 1-1,1.35,19,0
8,Steven Alzate,M,4,Aug 14,BHA,@BUR,W 2-1,6.75,71,0
0,Jakub Moder,M,4,Apr 2,BHA,NOR,T 0-0,1.75,4,0
1,Jakub Moder,M,4,Mar 16,BHA,TOT,L 0-2,2.0,11,0
2,Jakub Moder,M,4,Mar 5,BHA,@NEW,L 1-2,9.75,58,0
3,Jakub Moder,M,4,Feb 26,BHA,AVL,L 0-2,6.5,61,0
4,Jakub Moder,M,4,Feb 19,BHA,BUR,L 0-3,5.95,54,0
5,Jakub Moder,M,4,Feb 15,BHA,@MUN,L 0-2,8.75,90,0
6,Jakub Moder,M,4,Feb 12,BHA,@WAT,W 2-0,13.95,90,0
7,Jakub Moder,M,4,Jan 23,BHA,@LEI,T 1-1,10.0,90,0
8,Jakub Moder,M,4,Jan 18,BHA,CHE,T 1-1,9.1,90,0
9,Jakub Moder,M,4,Jan 14,BHA,CRY,T 1-1,9.25,90,0
10,Jakub Moder,M,4,Jan 2,BHA,@EVE,W 3-2,1.5,8,0
11,Jakub Moder,M,4,Dec 29,BHA,@CHE,T 1-1,4.95,87,0
12,Jakub Moder,M,4,Dec 26,BHA,BRF,W 2-0,15.75,90,0
13,Jakub Moder,M,4,Dec 15,BHA,WOL,L 0-1,10.0,90,0
14,Jakub Moder,M,4,Dec 4,BHA,@SOU,T 1-1,8.75,11,0
15,Jakub Moder,M,4,Dec 1,BHA,@WHU,T 1-1,10.2,90,0
16,Jakub Moder,M,4,Nov 27,BHA,LEE,T 0-0,9.1,81,0
17,Jakub Moder,M,4,Nov 20,BHA,@AVL,L 0-2,7.3,90,0
18,Jakub Moder,M,4,Oct 30,BHA,@LIV,T 2-2,5.5,65,0
19,Jakub Moder,M,4,Oct 23,BHA,MCI,L 1-4,10.0,90,0
20,Jakub Moder,M,4,Oct 16,BHA,@NOR,T 0-0,6.35,83,0
21,Jakub Moder,M,4,Oct 2,BHA,ARS,T 0-0,7.05,77,0
22,Jakub Moder,M,4,Sep 27,BHA,@CRY,T 1-1,2.75,24,0
23,Jakub Moder,M,4,Sep 19,BHA,LEI,W 2-1,2.2,10,0
24,Jakub Moder,M,4,Sep 11,BHA,@BRF,W 1-0,3.25,52,0
25,Jakub Moder,M,4,Aug 28,BHA,EVE,L 0-2,2.35,72,0
26,Jakub Moder,M,4,Aug 21,BHA,WAT,W 2-0,1.25,9,0
27,Jakub Moder,M,4,Aug 14,BHA,@BUR,W 2-1,10.0,17,0
0,Adam Lallana,M,4,Apr 16,BHA,@TOT,W 1-0,1.25,11,0
1,Adam Lallana,M,4,Apr 9,BHA,@ARS,W 2-1,1.6,15,0
